駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
4274,善行,"26,722","7,237","3,673",50.75,836,"5,069","1,332","5,313","3,529","1,586",45,58,"619,594",287,29,987,7.96,8.55,14.35,17.23,14.96,11.34,13.48,8.72,3.4,36.21,53.45,"2,169"
4275,藤沢本町,"21,317","7,656","4,026",52.59,854,"5,336","1,465","6,286","3,685","1,696",46,79,"643,352",309,29,"1,484",7.67,7.65,14.9,17.45,14.6,11.51,12.66,7.73,5.84,53.16,44.3,"2,393"
4276,藤沢,"159,074","9,628","4,661",48.41,"1,087","6,726","1,816","33,031","4,803","2,128",44,341,"8,337,103","1,645",198,564,7.82,7.04,11.54,17.4,17.76,12.33,12.55,8.7,4.86,69.79,28.45,"29,376"
4277,本鵠沼,"12,218","8,051","3,855",47.88,"1,131","5,239","1,681","5,405","3,326","1,000",30,44,"378,880",198,19,"1,258",9.21,9.75,9.73,16.01,16,12.2,11.57,9.17,6.36,43.18,52.27,"1,373"
4278,鵠沼海岸,"19,303","7,631","3,573",46.82,"1,017","4,882","1,733","4,652","3,263","1,021",31,108,"460,774",301,26,491,8.61,9.05,8.53,16.05,16.31,11.52,13.43,9.72,6.79,63.89,34.26,"1,477"
4279,片瀬江ノ島,"19,979","4,083","1,948",47.71,465,"2,708",910,"3,502","1,860",703,38,46,"197,881",200,37,715,6.81,9.02,8.67,14.99,18.96,12.74,13.35,8.92,6.54,47.83,47.83,"1,358"
4280,新百合ケ丘,"123,894","8,362","3,873",46.32,"1,310","5,884","1,067","12,378","3,874","1,564",40,178,"4,475,300",564,58,979,11.39,9.67,12.76,19.38,17.93,10.71,9.15,5.91,3.1,61.8,33.71,"10,017"
4281,五月台,"9,978","5,438","2,633",48.42,834,"3,789",794,"2,853","2,194",632,29,12,"325,357",63,3,515,10.26,10.17,11.52,17.61,17.37,12,11.22,6.39,3.45,16.67,41.67,697
4282,栗平,"22,051","7,257","3,534",48.7,"1,274","4,725","1,239","3,896","2,746",643,23,16,"234,091",91,8,459,12.59,9.94,9.33,17.73,17.42,10.63,9.91,7.05,5.42,25,75,"1,120"
4283,黒川,"8,247","3,546","1,773",50,649,"2,448",433,"3,147","1,362",368,27,15,"338,861",70,6,117,12.74,10.31,11.92,20.07,17.95,9.63,8.52,5.07,3.79,53.33,33.33,"2,004"
4284,はるひ野,"9,031","5,047","2,337",46.3,"1,053","3,273",696,"2,346","1,906",626,33,12,"408,517",51,8,201,15.95,9.7,11.13,21.85,16.53,7.15,6.87,4.58,6.23,50,41.67,"1,065"
4285,京王稲田堤,"51,356","11,680","6,058",51.87,"1,463","8,508","1,585","6,171","5,701","2,668",47,98,"1,055,662",300,26,797,8.83,8.15,17.38,21.02,15.98,9.77,9.08,5.81,3.98,44.9,52.04,"2,143"
4286,若葉台,"24,758","5,814","2,836",48.78,"1,262","4,022",502,"3,769","2,146",492,23,23,"1,119,260",106,12,220,14.6,12.77,9.76,19.23,21.22,9.87,6.77,3.66,2.11,60.87,30.43,"1,990"
4287,橋本,"91,265","8,944","4,369",48.85,"1,063","6,632","1,116","10,980","4,553","2,324",51,209,"3,157,938",704,71,"1,023",8.68,8.91,18.38,18.55,16.16,11.37,9.31,5.53,3.11,55.5,40.19,"7,790"
4288,あざみ野,"79,061","8,119","3,920",48.28,"1,258","5,973",883,"7,668","3,559","1,235",35,77,"2,585,689",398,50,489,10.69,9.19,12.87,21.12,19.34,11.24,7.9,4.13,3.52,50.65,41.56,"4,893"
4289,中川,"18,473","8,217","4,061",49.42,"1,321","5,823",956,"7,243","3,084",686,22,26,"1,046,441",215,11,"2,550",9.57,13.28,11.02,14.1,19.87,14.41,9.84,4.89,3.02,30.77,46.15,"2,414"
4290,センター北,"52,880","8,751","4,336",49.55,"1,836","6,013",728,"7,350","3,591","1,197",33,181,"2,599,799",470,45,396,15.41,10.97,9.78,21.1,22.32,8.6,5.64,3.49,2.68,77.35,17.13,"5,275"
4291,センター南,"53,469","6,137","3,074",50.09,"1,097","4,207",487,"10,118","2,636",979,37,185,"4,097,921",643,53,33,12.79,10.67,11.93,23.07,21.39,8.41,5.46,3.68,2.61,66.49,31.89,"8,665"
4292,仲町台,"31,777","8,426","4,328",51.36,"1,401","5,786",988,"6,987","3,847","1,575",41,55,"1,398,216",327,34,497,12.26,9.52,12.37,20.16,19.07,9.76,8.43,5.28,3.16,34.55,47.27,"4,124"
4293,新羽,"19,575","5,100","2,667",52.29,753,"3,530",786,"6,668","2,333",905,39,29,"947,372",295,13,668,10.73,7.54,12.17,21.96,17.07,9.27,11.33,6.59,3.33,27.59,51.72,"4,536"
4294,北新横浜,"11,901","3,466","1,794",51.76,556,"2,465",415,"4,515","1,524",589,39,18,"678,059",233,5,631,11.15,9.17,11.76,20.87,20.06,10.01,8.38,4.69,3.9,33.33,55.56,"2,962"
4295,新横浜,"66,547","6,070","3,181",52.41,540,"4,617",716,"32,386","3,703","2,475",67,138,"4,399,336","1,192",67,"1,508",6.5,5.69,21.66,23.82,15.97,9.86,7.51,4.84,4.15,54.35,45.65,"29,777"
4296,岸根公園,"11,600","8,826","4,562",51.69,"1,049","6,139","1,590","4,757","4,282","1,931",45,34,"494,747",178,15,583,8.21,8.52,14.87,17.22,15.62,11.29,11.31,8.33,4.63,35.29,50,"1,303"
4297,片倉町,"21,006","7,432","3,729",50.17,946,"5,152","1,268","5,452","3,491","1,491",43,31,"584,402",156,9,"1,356",8.58,9.31,13.59,16.72,16.32,11.71,11.44,8.31,4.02,29.03,51.61,"1,800"
4298,三ツ沢上町,"15,638","7,785","3,982",51.15,876,"5,342","1,501","5,142","3,792","1,776",47,46,"631,251",226,13,849,7.57,8.19,15.34,16.19,15.33,11.57,11.78,8.7,5.34,28.26,52.17,"1,916"
4299,三ツ沢下町,"11,783","11,148","5,623",50.44,"1,095","7,586","2,380","7,430","5,638","2,674",47,61,"474,108",296,13,"1,847",6.68,7.58,15.03,16.13,14.19,11.75,12.58,9.06,7,36.07,57.38,"1,797"
4300,横浜,"132,277","6,890","3,553",51.57,601,"5,166",982,"65,008","3,981","2,301",58,780,"44,819,572","3,019",337,"2,075",6.41,6.01,14.8,22.03,18.49,11.59,10.61,6.37,3.69,76.41,22.69,"61,281"
4301,高島町,"8,457","11,931","6,142",51.48,"1,049","8,863","1,766","20,399","6,859","3,925",57,187,"5,646,059",889,75,616,6.9,4.81,15.32,23.41,17.76,10.91,10.32,6.13,4.45,65.24,32.09,"17,270"
4302,桜木町,"35,170","7,558","3,907",51.69,618,"5,241","1,205","28,949","4,553","2,729",60,185,"1,890,728","2,122",242,336,6.13,4.98,12.72,22.08,18.21,11.71,12.46,7.73,3.98,63.24,33.51,"26,756"
4303,関内,"45,653","6,280","3,300",52.55,421,"4,264",955,"60,068","4,023","2,495",62,293,"4,897,346","3,463",327,585,5.92,3.44,12.46,22.8,19.47,12.36,11.42,7.64,4.49,65.19,32.08,"57,974"
4304,伊勢佐木長者町,"16,626","15,727","9,087",57.78,979,"10,372","2,944","36,280","10,221","5,472",54,322,"5,920,361","2,194",229,"1,391",5.01,4.12,12.45,18.81,16.96,13.76,15,9.41,4.48,61.18,32.92,"29,935"
4305,阪東橋,"18,290","21,638","11,474",53.03,"1,766","14,844","4,067","16,567","12,885","7,796",61,322,"2,117,620","1,373",164,469,5.64,6.09,12.59,17.47,17.51,13.25,13.94,8.83,4.68,52.17,44.41,"9,376"
4306,吉野町,"14,849","18,596","9,366",50.37,"1,876","12,770","3,687","12,920","10,057","5,376",53,167,"1,767,135",878,74,"1,034",6.76,7.03,11.65,16.68,16.99,13.16,13.64,8.98,5.12,42.51,46.71,"5,881"
4307,蒔田,"22,553","12,846","6,277",48.86,"1,261","8,470","3,030","12,603","6,442","3,021",47,141,"1,160,184",741,58,"2,317",6.61,6.94,11.24,14.95,15.19,13.27,14.13,11.29,6.38,48.94,43.97,"5,696"
4308,弘明寺,"19,237","11,298","5,460",48.33,"1,133","7,436","2,667","8,486","5,402","2,344",43,160,"847,920",595,51,"1,069",6.31,7.65,12.55,14.87,14.71,12.47,13.88,11.13,6.43,55,41.88,"3,501"
4309,上大岡,"71,170","11,965","5,894",49.26,"1,345","8,300","2,310","17,256","5,685","2,318",41,238,"9,986,165","1,162",107,539,7.5,7.3,11.96,17.4,17.07,12.7,12,8.84,5.23,56.3,40.76,"12,802"
4310,港南中央,"18,227","9,842","5,131",52.13,"1,177","6,898","1,765","9,653","4,409","1,731",39,55,"683,822",358,21,"1,737",7.89,8.33,12.86,17.5,16.26,12.47,12.1,8.25,4.34,29.09,54.55,"3,650"
4311,上永谷,"36,680","10,264","5,036",49.06,"1,533","6,782","1,944","7,870","4,094","1,049",26,75,"1,911,829",306,25,825,9.52,10.15,10.31,15.37,16.87,12.33,11.96,9.25,4.22,41.33,53.33,"3,712"
4312,下永谷,"10,827","7,239","3,464",47.85,943,"4,304","1,991","3,870","2,690",538,20,18,"300,367",101,6,206,8.25,9.36,8.28,13.79,15.06,10.56,14.84,12.3,7.56,33.33,55.56,988
4313,舞岡,"4,982","2,123","1,056",49.74,353,"1,343",421,"1,599",764,154,20,7,"87,357",45,2,365,12.37,8.31,9.02,17.09,17.66,9.92,10.48,7.7,7.46,0,42.86,542
4314,戸塚,"87,837","5,932","2,907",49.01,761,"4,257",875,"14,646","2,872","1,282",45,200,"2,467,474",739,74,969,9.29,8.49,15.41,18.81,16.11,11.08,10.54,6.25,4.02,55,42,"11,884"
4315,踊場,"18,223","8,457","4,168",49.28,"1,184","5,430","1,835","4,944","3,407",885,26,40,"575,737",150,8,835,9.33,8.72,9.96,16.49,15.65,10.93,14.25,10.07,4.59,37.5,45,"1,059"
4316,中田,"16,930","8,983","4,428",49.29,"1,262","5,708","1,985","6,077","3,645",952,26,72,"602,487",334,24,653,10.09,8.03,10.4,18.57,14.55,9.49,13.27,10.59,5,38.89,55.56,"2,061"
4317,立場,"21,631","6,426","3,237",50.37,848,"4,207","1,342","6,372","2,605",683,26,52,"1,944,496",249,19,"1,049",8.99,8.74,11.49,17.18,14.99,10.96,13.19,10.19,4.27,40.38,42.31,"3,035"
4318,下飯田,"6,019","2,419","1,203",49.73,303,"1,350",759,"1,668",856,192,22,8,"82,605",61,2,204,8.25,8.37,8.16,13.97,13.88,9.12,14.3,13.76,10.19,25,50,536
4319,湘南台,"46,924","11,521","5,687",49.36,"1,490","8,504","1,528","11,658","5,749","2,856",50,142,"2,233,326",705,86,486,8.5,9.85,18.26,17.26,16.91,10.4,9.96,5.77,3.09,43.66,50,"7,788"
4320,新杉田,"32,919","5,501","2,771",50.37,622,"3,743","1,086","9,097","2,753","1,274",46,93,"1,068,427",411,43,375,7.89,7.14,12.64,17.32,15.78,11.69,13.54,9.12,4.9,43.01,51.61,"7,143"
4321,南部市場,"2,934","2,240","1,102",49.2,346,"1,428",464,"4,674",841,269,32,12,"236,203",169,13,0,11.34,8.04,12.77,17.87,12.77,10.67,10.09,5.94,10.5,41.67,50,"3,947"
4322,鳥浜,"7,732","3,694","1,820",49.27,417,"2,474",785,"4,326","1,607",439,27,31,"1,219,590",169,13,353,8.19,6.72,10.04,17.87,12.76,12.46,19.07,9.3,3.59,61.29,25.81,"2,922"
4323,並木北,"3,462","5,327","2,636",49.48,526,"3,508","1,271","4,198","2,190",466,21,13,"271,890",88,5,983,6.67,6.82,10.01,14.98,11.29,13.59,22.99,10.1,3.54,53.85,46.15,"1,460"
4324,並木中央,"4,966","5,874","2,906",49.47,531,"3,990","1,345","3,812","2,239",322,14,25,"390,997",106,7,307,5.71,7.11,11.27,13.06,8.8,16.02,25.54,9.51,2.98,52,48,"1,581"
4325,幸浦,"5,259","2,953","1,509",51.1,365,"2,131",455,"5,763","1,172",298,25,37,"1,104,578",224,13,574,8.88,7.49,16.47,16.06,9.25,14.64,19.18,6,2.03,48.65,35.14,"4,293"
4326,産業振興センター,"4,136","1,162",552,47.5,128,833,199,"5,290",488,149,31,5,"157,759",199,5,132,6.65,8.55,17.27,13.47,8.98,15.89,20.38,6.13,2.68,0,60,"4,824"
4327,福浦,"3,610",68,42,61.76,4,56,6,"6,369",45,34,76,2,0,219,1,19,3.03,7.58,33.33,24.24,7.58,10.61,7.58,4.55,1.52,0,50,"6,339"
4328,市大医学部,"10,344",202,106,52.48,19,152,31,"5,152",62,6,10,2,0,71,4,531,5.45,12.87,13.37,8.91,11.88,22.77,14.36,7.43,2.97,50,0,"4,547"
4329,八景島,"4,773","2,594","1,310",50.5,376,"1,822",363,"1,659",990,243,25,14,"167,394",29,3,0,8.56,12.7,12.9,13.48,17.04,13.95,12.43,5.82,3.13,42.86,57.14,852
4330,海の公園柴口,"1,984","5,186","2,606",50.25,716,"3,506",917,"2,221","2,041",579,28,9,"101,075",46,3,108,7.98,12.51,13,12.34,16.19,13.62,11.52,7.69,5.16,33.33,66.67,502
4331,海の公園南口,"1,526","6,854","3,472",50.66,823,"4,638","1,331","4,108","3,136","1,265",40,40,"267,731",170,10,736,7.38,10.3,13.18,14.25,14.81,13.1,13.44,8.35,5.2,40,55,"1,273"
4332,野島公園,"2,615","5,665","2,815",49.69,634,"3,577","1,414","2,991","2,621","1,125",43,24,"136,280",137,11,82,7.34,9.05,11.49,13.58,14.65,11.58,13.5,11.08,7.73,25,66.67,903
4333,金沢八景,"14,199","7,748","3,834",49.48,818,"5,131","1,725","6,998","3,736","1,618",43,87,"1,270,228",350,39,467,7.49,7.65,13.45,14.8,12.81,13.07,14.68,10.11,5.94,56.32,41.38,"3,852"
4334,横浜,"416,766","7,476","3,815",51.03,651,"5,618","1,055","55,449","4,320","2,501",58,748,"40,226,073","2,648",308,"1,731",6.58,5.49,14.76,23,18.33,11.55,10.36,6.06,3.86,76.47,22.86,"51,999"
4335,平沼橋,"7,850","15,426","7,876",51.06,"1,527","11,346","2,312","21,431","8,511","4,753",56,152,"3,628,513","1,187",84,"2,171",7.46,5.46,15.11,22.51,17.5,10.92,9.98,6.46,4.6,61.84,34.21,"15,303"
4336,西横浜,"13,566","12,799","6,463",50.5,"1,147","8,873","2,596","10,544","6,909","3,703",54,163,"1,139,507",853,68,267,6.24,6.21,15.19,18.14,14.62,11.99,12.56,9.19,5.86,48.47,47.85,"6,398"
4337,天王町,"26,835","14,042","7,011",49.93,"1,367","9,809","2,702","13,211","7,306","3,614",49,199,"1,884,684",911,96,180,6.48,6.75,14.72,17.75,15.32,12.26,13.04,8.57,5.09,49.25,46.23,"8,832"
4338,星川,"28,938","11,837","5,724",48.36,"1,391","8,022","2,374","11,766","5,468","2,049",37,81,"2,465,223",383,43,"1,431",7.64,8.5,11.45,15.7,15.88,12.91,13.77,8.92,5.24,48.15,45.68,"6,558"
4339,和田町,"16,140","9,174","4,682",51.04,878,"6,322","1,864","7,462","4,849","2,537",52,82,"741,413",368,27,"1,635",6.5,8.17,17.11,15.44,13.74,11.78,12.5,9.5,5.27,36.59,53.66,"2,950"
4340,上星川,"24,364","9,011","4,554",50.54,"1,011","6,054","1,880","6,989","4,295","1,868",43,69,"684,926",324,23,"1,499",7.36,8.96,14.44,14.43,15.06,11.74,12.72,9.76,5.53,42.03,52.17,"2,411"
4341,西谷,"23,194","6,099","3,088",50.63,591,"3,854","1,605","3,726","2,788","1,150",41,43,"326,873",222,19,333,6.33,7.37,13.16,13.72,13.42,12.07,14.12,12.63,7.19,39.53,51.16,"1,260"
4342,鶴ケ峰,"56,497","9,340","4,593",49.18,"1,157","6,260","1,890","6,730","4,257","1,634",38,85,"1,263,766",389,26,382,8.49,7.93,12.07,16.14,15.07,13.22,12.47,9.2,5.42,49.41,42.35,"3,230"
4343,二俣川,"77,432","9,401","4,610",49.04,"1,161","6,594","1,590","9,066","4,399","1,781",40,139,"2,576,853",541,39,436,8.32,8.35,13.5,17.98,16.41,12.18,11.02,8.07,4.17,53.96,40.29,"5,669"
4344,希望ケ丘,"34,012","9,260","4,539",49.02,"1,034","5,965","2,227","7,481","4,133","1,519",37,78,"1,243,401",331,25,"1,397",6.95,8.81,11.43,13.07,15.24,12.49,14.32,10.95,6.75,39.74,52.56,"2,709"
4345,三ツ境,"58,021","9,720","4,722",48.58,"1,152","6,330","2,199","8,770","4,399","1,680",38,167,"2,208,918",592,51,80,7.39,9.17,11.61,14.56,15.06,12.59,12.54,10.12,6.95,46.71,50.3,"4,977"
4346,瀬谷,"43,630","9,397","4,691",49.92,"1,222","6,143","1,996","8,484","4,151","1,492",36,116,"1,371,946",482,36,"1,677",8.29,8.62,11.79,16.55,15.35,11.61,12.42,10.06,5.3,50,47.41,"3,355"
4347,大和,"114,295","9,627","4,864",50.52,944,"6,717","1,776","12,313","4,793","2,177",45,186,"2,637,885",959,94,84,7,6.55,13.22,17.8,14.71,13.37,14.81,7.61,4.93,51.61,44.62,"9,352"
4348,相模大塚,"13,345","6,665","3,389",50.85,941,"4,639","1,040","4,573","3,064","1,301",42,31,"600,628",211,13,433,9.98,7.81,13.35,20.85,15.42,10.83,11.65,6.12,3.99,38.71,48.39,"2,122"
4349,さがみ野,"37,221","10,202","5,171",50.69,"1,307","6,928","1,914","8,658","4,555","1,756",39,85,"987,897",515,46,179,8.23,9.1,11.59,16.1,15.87,12.41,14.1,8.55,4.06,43.53,51.76,"5,105"
4350,かしわ台,"18,701","7,683","3,880",50.5,"1,086","5,262","1,314","5,117","3,140",879,28,40,"457,621",180,9,"1,087",10.23,7.96,11.31,19.4,14.2,12.21,13.63,7.7,3.36,40,57.5,"1,587"
4351,海老名,"113,106","4,513","2,269",50.28,634,"3,311",536,"9,336","2,069",798,39,171,"4,958,157",486,63,664,10.49,7.59,12.85,20.2,18.1,13.03,9.64,5.27,2.83,76.61,22.81,"7,311"
4352,二俣川,"77,432","9,401","4,610",49.04,"1,161","6,594","1,590","9,066","4,399","1,781",40,139,"2,576,853",541,39,436,8.32,8.35,13.5,17.98,16.41,12.18,11.02,8.07,4.17,53.96,40.29,"5,669"
4353,南万騎が原,"10,757","8,118","3,982",49.05,"1,135","5,313","1,656","4,140","3,207",828,26,21,"241,880",117,8,275,8.82,10.44,10.71,14.26,15.98,12.71,12,9.51,5.56,47.62,47.62,986
4354,緑園都市,"25,820","8,051","3,797",47.16,"1,088","5,592","1,359","5,381","3,043",591,19,31,"568,155",133,15,"1,054",8.25,11.17,11.27,12.1,15.77,16.92,13.07,6.99,4.45,41.94,58.06,"1,658"
4355,弥生台,"15,377","5,174","2,504",48.4,665,"3,403","1,102","3,323","1,930",388,20,30,"302,927",124,9,77,8.35,9.24,10.56,14.15,14.66,13.42,14.56,8.8,6.26,33.33,56.67,"1,495"
4356,いずみ野,"13,939","5,031","2,411",47.92,567,"3,236","1,226","3,393","1,917",325,17,25,"306,047",102,6,513,7.24,8.61,10.24,13.4,12.27,12.89,19.63,10.6,5.11,44,52,988
4357,いずみ中央,"15,612","7,878","3,896",49.45,"1,524","5,000","1,276","5,372","2,937",585,20,27,"425,256",165,10,870,13.86,10.05,8.87,20.02,16.41,8.65,11.32,7.67,3.15,33.33,59.26,"1,892"
4358,ゆめが丘,"2,228","1,904",961,50.47,252,"1,091",554,"1,041",669,165,25,6,"67,142",45,2,14,8.96,8.43,8.91,15.08,14.29,8.91,13.18,12.65,9.59,33.33,33.33,366
4359,湘南台,"27,052","11,521","5,687",49.36,"1,490","8,504","1,528","11,658","5,749","2,856",50,142,"2,233,326",705,86,486,8.5,9.85,18.26,17.26,16.91,10.4,9.96,5.77,3.09,43.66,50,"7,788"
4360,藤沢,"21,478","9,519","4,580",48.11,"1,061","6,614","1,844","30,030","4,698","2,013",43,316,"7,243,019","1,618",194,391,7.71,6.99,11.35,17.19,17.4,12.5,13.01,8.71,5.15,71.2,27.53,"26,476"
4361,石上,678,"7,822","3,736",47.76,882,"5,231","1,709","9,940","3,626","1,356",37,93,"1,158,169",621,59,597,7.73,7.38,10.8,16.54,15.43,12.39,14.1,9.49,6.14,69.89,26.88,"6,465"
4362,柳小路,"2,469","7,502","3,578",47.69,997,"4,878","1,628","4,839","3,171",907,29,23,"233,673",144,7,"1,152",8.71,9.27,9.05,15.45,16.08,12.19,13.8,9.92,5.55,47.83,39.13,991
4363,鵠沼,"4,573","7,623","3,611",47.37,"1,169","4,825","1,628","4,664","2,972",677,23,35,"219,643",111,9,"1,108",10,10.14,7.95,14.56,17.03,11.82,13.51,9.11,5.88,48.57,48.57,770
4364,湘南海岸公園,"2,381","7,317","3,500",47.83,"1,102","4,652","1,564","4,241","3,006",874,29,60,"262,863",197,20,432,9.91,9.63,8.31,14.92,17.64,11.45,13.16,8.87,6.11,43.33,51.67,"1,144"
4365,江ノ島,"7,078","6,054","2,847",47.03,705,"3,810","1,537","5,565","2,606",887,34,93,"420,938",302,34,"1,302",6.92,9.5,8.01,13.27,17.22,12.36,14.11,10.34,8.26,47.31,49.46,"2,030"
4366,腰越,"4,219","4,342","2,044",47.08,439,"2,621","1,280","3,141","1,796",524,29,64,"284,549",190,15,37,6.36,8.2,7.56,13.55,14.12,12.55,15.83,12.49,9.35,45.31,46.88,"1,270"
4367,鎌倉高校前,"3,618","2,623","1,210",46.13,272,"1,471",880,"2,905",958,225,23,12,"33,183",54,5,597,6.79,7.78,6.56,12.54,14.18,11.63,14.72,13.46,12.35,33.33,50,"1,115"
4368,七里ケ浜,"6,342","2,204","1,015",46.05,247,"1,304",652,"2,137",870,200,23,15,"99,909",44,9,641,6.86,8.27,6.82,11.09,17.08,12.45,15.13,12.27,10.04,60,40,549
4369,稲村ケ崎,"4,968","1,717",777,45.25,208,"1,023",485,"1,144",716,215,30,19,"103,978",59,9,155,7.91,7.27,6.69,14.78,15.24,11.69,16.17,11.69,8.55,42.11,52.63,279
4370,極楽寺,"2,223","2,754","1,263",45.86,291,"1,641",818,"1,825","1,165",347,30,36,"70,090",106,13,231,7.03,6.95,6.92,15.03,14.16,10.88,17.4,12.38,9.25,61.11,38.89,447
4371,長谷,"10,640","3,586","1,618",45.12,416,"2,170",997,"2,685","1,528",470,31,88,"216,983",222,35,18,7.76,7.37,6.89,14.48,15.32,11.36,16.02,11.19,9.63,63.64,35.23,"1,153"
4372,由比ケ浜,"1,943","4,981","2,260",45.37,637,"2,994","1,347","4,417","2,148",641,30,96,"400,760",276,26,862,8.38,8.32,6.21,14.12,16.59,10.99,15.97,11.27,8.16,58.33,36.46,"1,599"
4373,和田塚,"1,288","5,636","2,555",45.33,682,"3,363","1,588","6,619","2,455",776,32,150,"719,514",411,38,"1,786",8.17,7.83,6.57,14.2,16.18,10.67,16.05,11.81,8.52,66,30.67,"2,716"
4374,鎌倉,"23,140","4,538","2,022",44.56,508,"2,612","1,415","9,972","2,000",677,34,303,"3,111,416",905,143,"1,131",7.43,7.37,6.75,13.19,14.69,10.5,16.89,12.9,10.28,69.64,29.7,"7,198"
4375,大船,"25,909","5,448","2,615",48,595,"3,761","1,084","12,701","2,712","1,261",47,262,"3,857,490","1,073",104,404,7.52,7.3,14.06,18.18,14.98,11.01,12.63,9.15,5.17,56.49,41.6,"10,559"
4376,富士見町,"3,804","7,868","3,886",49.39,"1,042","5,226","1,596","6,364","3,614","1,433",40,45,"389,140",300,26,176,9.18,7.69,11.22,17.77,16.6,10.92,11.95,9.3,5.37,40,46.67,"3,744"
4377,湘南町屋,"6,476","4,393","2,112",48.08,522,"2,649","1,221","5,091","1,836",536,29,11,"44,780",67,1,269,7.72,8.04,9.56,14.07,13.77,11.81,14.36,13.09,7.58,27.27,72.73,"2,864"
4378,湘南深沢,"5,229","4,360","2,118",48.58,541,"2,688","1,131","5,342","1,814",555,31,46,"771,747",202,10,"1,131",8.58,7.59,9.89,15.73,13.85,11.54,13.03,11.47,8.33,36.96,47.83,"2,449"
4379,西鎌倉,"5,074","4,918","2,293",46.62,511,"2,683","1,723","3,378","2,007",442,22,28,"408,830",133,12,132,5.96,8.74,6.85,10.09,14.13,11.61,15.94,16.12,10.55,39.29,57.14,860
4380,片瀬山,"3,755","5,433","2,549",46.92,622,"3,101","1,710","4,048","2,207",484,22,16,"107,306",90,6,"1,116",6.89,9.22,6.9,10.27,15.8,11.78,15.65,14.71,8.78,50,50,451
4381,目白山下,234,"5,729","2,702",47.16,698,"3,457","1,572","5,526","2,351",633,27,51,"230,187",178,11,"2,050",7.51,9.57,7.45,12.15,16.53,11.63,14.87,12.36,7.94,49.02,47.06,"1,151"
4382,湘南江の島,"4,172","6,380","3,005",47.1,771,"4,009","1,600","5,939","2,731",916,34,95,"426,066",307,33,"1,548",7.26,9.67,8.06,13.17,17.34,12.16,13.98,10.3,8.07,47.37,49.47,"2,044"
4383,小田原,"21,516","4,966","2,388",48.09,524,"3,124","1,291","11,899","2,164",766,35,359,"2,996,217","1,033",107,"1,530",6.52,8.46,9.96,12.74,14.2,13.55,15.13,10.83,8.61,58.5,40.39,"8,660"
4384,箱根板橋,"2,514","3,964","1,889",47.65,459,"2,399","1,078","3,831","1,682",589,35,43,"672,459",214,17,440,7.19,8.59,9.98,11.53,13.13,13.23,16.97,11.71,7.67,41.86,48.84,"2,012"
4385,風祭,"1,660","1,303",629,48.27,128,828,345,"2,107",501,187,37,8,"195,195",53,4,36,6.54,7.15,10.15,12.31,13.69,14.23,16.85,13.08,6,12.5,87.5,"1,457"
4386,入生田,"1,133",976,445,45.59,76,552,343,733,404,133,33,10,"76,667",49,4,0,5.13,6.88,9.75,10.06,12.73,11.29,18.58,13.35,12.22,20,60,322
4387,箱根湯本,"11,419",920,411,44.67,69,554,294,"2,036",495,254,51,44,"419,785",183,31,135,5.12,5.77,9.91,11.22,10.78,14.27,19.06,15.47,8.39,45.45,54.55,"1,634"
4388,塔ノ沢,122,104,49,47.12,4,70,29,321,74,57,77,4,"17,910",18,1,0,2.91,3.88,21.36,9.71,10.68,10.68,22.33,10.68,7.77,75,25,297
4389,大平台,360,311,147,47.27,25,173,112,276,136,49,36,3,0,42,3,0,5.75,5.75,7.03,7.99,9.58,16.93,23.96,13.42,9.58,33.33,100,174
4390,宮ノ下,869,316,130,41.14,11,228,76,593,219,173,79,13,"127,225",45,5,34,2.86,4.13,33.97,8.25,9.52,8.57,16.19,9.84,6.67,53.85,30.77,493
4391,小涌谷,679,472,239,50.64,29,283,121,516,301,211,70,6,"55,695",47,3,22,3.23,6.91,18.66,9.45,9.45,14.98,18.89,11.98,6.45,50,66.67,416
4392,彫刻の森,822,691,316,45.73,43,394,204,911,368,241,65,18,"88,425",81,14,88,3.9,6.86,14.98,10.3,10.14,12.17,17.47,10.3,13.88,50,50,630
4393,強羅,"4,424",916,435,47.49,102,559,230,"1,387",461,276,60,21,"67,782",115,17,244,5.39,12.68,13.92,9.2,10.1,12.23,18.29,10.55,7.63,52.38,47.62,902
4394,小田原,"17,560","5,677","2,761",48.63,594,"3,567","1,484","13,360","2,512",935,37,436,"3,491,055","1,301",134,"1,007",6.45,8.54,9.99,12.58,14.7,13.2,15.18,10.89,8.48,63.99,34.63,"10,442"
4395,緑町,442,"6,308","3,169",50.24,688,"3,977","1,611","9,881","2,739","1,040",38,308,"2,385,626","1,004",92,427,6.87,9.02,9.88,12.67,14.65,13.07,15.28,10.65,7.92,65.26,32.14,"7,214"
4396,井細田,"3,146","5,271","2,567",48.7,670,"3,449","1,124","6,112","2,273",857,38,55,"710,173",253,22,"1,093",8.31,9.04,12.81,14.32,14.26,12.4,13.12,9.78,5.95,41.82,40,"3,199"
